Car ID,Brand,Model,Year,Transmission,Mileage,Fuel Type,Tax,MPG,Engine Size,Price
13098,Volkswagen, Scirocco,2016,Semi-Auto,59257,Diesel,30,57.6,2,13498
13099,Ford, Galaxy,2017,Manual,29850,Diesel,125,56.5,2,19499
13100,Mercedes, S Class,2016,Semi-Auto,21739,Diesel,205,47.9,3,31041
13101,Ford, KA,2014,Manual,33897,Petrol,30,57.7,1.2,4591
13102,Mercedes, SLK,2016,Automatic,41509,Diesel,30,70.6,2.1,15100
13103,BMW, 8 Series,2020,Semi-Auto,11,Petrol,145,31.7,3,62995
13104,Mercedes, SLK,2006,Automatic,75000,Petrol,555,28,3.5,4995
13105,Ford, Edge,2016,Manual,24105,Diesel,160,48.7,2,18640
13106,Ford, Galaxy,2016,Manual,10265,Diesel,125,56.5,2,19500
13107,BMW, M4,2020,Semi-Auto,30,Petrol,145,34,3,48000
13108,BMW, M4,2019,Semi-Auto,5486,Petrol,145,34,3,42485
13109,Audi, Q8,2019,Semi-Auto,5608,Diesel,150,33.6,3,50990
13110,Audi, Q8,2019,Semi-Auto,5415,Diesel,145,33.6,3,55970
13111,Skoda, Kamiq,2020,Semi-Auto,1294,Diesel,145,53.3,1.6,22295
13112,Hyundai, I800,2016,Automatic,17110,Diesel,325,33.6,2.5,14998
13113,Audi, A7,2016,Semi-Auto,21023,Diesel,145,54.3,3,22498
13114,Toyota, Prius,2017,Automatic,17681,Hybrid,135,235,1.8,20998
13115,BMW, M4,2018,Semi-Auto,8326,Petrol,145,34,3,35750
13116,Volkswagen, Scirocco,2016,Manual,30855,Diesel,20,67.3,2,15890
13117,Mercedes, S Class,2019,Semi-Auto,375,Diesel,145,52.3,3,48998
13118,BMW, X6,2017,Semi-Auto,3550,Diesel,150,44.8,3,35990
13119,Ford, Tourneo Custom,2016,Manual,45668,Diesel,200,44.8,2,16998
13120,Volkswagen, Scirocco,2015,Manual,33000,Diesel,20,55.4,2,12350
13121,Toyota, Avensis,2017,Manual,35939,Diesel,145,67.3,1.6,10595
13122,Toyota, Avensis,2015,Manual,28434,Diesel,20,67.3,1.6,9998
13123,Mercedes, S Class,2015,Automatic,77719,Diesel,160,51.4,3,19991
13124,Volkswagen, Caddy Maxi Life,2017,Manual,25810,Diesel,125,58.9,2,15995
13125,Skoda, Rapid,2013,Manual,56090,Diesel,30,64.2,1.6,5995
13126,Skoda, Kamiq,2020,Manual,1562,Petrol,150,47.9,1,19995
13127,Mercedes, S Class,2018,Automatic,11876,Petrol,145,38.2,3,47480
13128,Ford, Tourneo Connect,2019,Manual,1956,Diesel,145,61.4,1.5,17950
13129,Mercedes, M Class,2014,Automatic,59812,Diesel,300,39.2,3,16998
13130,Audi, A8,2018,Semi-Auto,11000,Diesel,145,48.7,3,38750
13131,BMW, 7 Series,2016,Semi-Auto,21224,Petrol,300,35.3,4.4,32990
13132,Ford, KA,2016,Manual,17081,Petrol,30,57.7,1.2,5990
13133,Volkswagen, Arteon,2019,Semi-Auto,4482,Diesel,145,44.1,2,26995
13134,Ford, Grand C-MAX,2019,Automatic,7000,Diesel,145,51.4,1.5,16995
13135,Toyota, Prius,2016,Automatic,47000,Other,0,134.5,1.8,15795
13136,Hyundai, IX20,2016,Manual,32001,Petrol,125,50.4,1.4,7995
13137,Ford, Grand C-MAX,2016,Automatic,13642,Diesel,30,58.9,1.5,10500
13138,Toyota, GT86,2019,Manual,100,Petrol,145,33.2,2,25999
13139,Ford, Grand C-MAX,2016,Manual,12249,Diesel,30,64.2,1.5,10799
13140,Skoda, Rapid,2017,Manual,13456,Diesel,145,74.3,1.4,8065
13141,BMW, X7,2020,Semi-Auto,4000,Diesel,145,33.6,3,64999
13142,Skoda, Scala,2019,Manual,10161,Petrol,145,49.6,1,15995
13143,Toyota, Verso,2017,Semi-Auto,29476,Petrol,205,42.8,1.8,12998
13144,Volkswagen, Beetle,2015,Manual,39584,Petrol,200,42.8,1.4,9430
13145,Audi, A7,2018,Semi-Auto,6850,Diesel,145,38.2,3,38995
13146,Ford, Grand Tourneo Connect,2016,Automatic,45670,Diesel,125,56.6,1.5,12260
13147,Ford, Galaxy,2019,Manual,3158,Diesel,145,45.6,2,29499
13148,Mercedes, V Class,2018,Manual,23128,Diesel,145,46.3,2.1,20498
13149,Audi, S4,2019,Automatic,4900,Diesel,145,40.4,0,45000
13150,Volkswagen, Beetle,2016,Manual,18600,Petrol,125,51.4,1.2,11462
13151,Ford, Tourneo Custom,2017,Manual,51252,Diesel,200,44.8,2,17998
13152,Ford, Edge,2018,Semi-Auto,27215,Diesel,150,47.9,2,24999
13153,Skoda, Kamiq,2019,Manual,4000,Petrol,145,47.1,1,18000
13154,BMW, M4,2019,Automatic,2460,Petrol,145,34,3,46000
13155,Volkswagen, Tiguan Allspace,2019,Semi-Auto,16654,Diesel,145,39.2,2,23999
13156,Toyota, GT86,2016,Manual,37999,Petrol,265,36.2,2,13990
13157,Volkswagen, Scirocco,2016,Manual,32546,Petrol,150,47.1,2,13700
13158,Mercedes, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,28945
13159,Ford, Puma,2019,Manual,1400,Petrol,145,50.4,1,23750
13160,Vauxhall, Zafira Tourer,2017,Manual,23370,Petrol,200,41.5,1.4,10500
13161,Ford, KA,2015,Manual,17041,Petrol,30,57.7,1.2,4995
13162,Skoda, Kamiq,2020,Semi-Auto,2500,Petrol,145,43.5,1.5,21750
13163,Skoda, Scala,2019,Manual,4890,Petrol,145,49.6,1,15995
13164,Toyota, Hilux,2019,Automatic,7123,Diesel,260,2.8,2.4,26500
13165,Toyota, Verso,2017,Automatic,26000,Petrol,145,43.5,1.8,13995
13166,Volkswagen, Scirocco,2014,Manual,37506,Diesel,20,55.4,2,12600
13167,Vauxhall, GTC,2016,Manual,13270,Petrol,160,47.1,1.4,8430
13168,Hyundai, Santa Fe,2009,Manual,95000,Diesel,305,38.7,2.2,4495
13169,Skoda, Rapid,2017,Manual,58971,Petrol,30,57.7,1.2,7991
13170,Mercedes, GLB Class,2020,Semi-Auto,2000,Diesel,145,46.3,2,35400
13171,Skoda, Kamiq,2019,Semi-Auto,3000,Petrol,145,43.5,1.5,20995
13172,Ford, Galaxy,2018,Manual,37411,Diesel,145,56.5,2,17900
13173,Vauxhall, GTC,2016,Manual,31050,Diesel,30,65.7,1.6,9670
13174,Ford, Edge,2016,Manual,34688,Diesel,200,47.9,2,17995
13175,Volkswagen, Beetle,2018,Manual,9647,Petrol,145,50.4,1.4,14600
13176,Ford, Grand C-MAX,2016,Automatic,27571,Diesel,30,58.9,1.5,11390
13177,Skoda, Scala,2020,Manual,1652,Petrol,145,47.9,1.5,19952
13178,Toyota, Verso,2017,Automatic,13900,Petrol,165,43.5,1.8,15995
13179,Skoda, Rapid,2016,Manual,36826,Diesel,0,78.5,1.4,7200
13180,Skoda, Rapid,2015,Manual,24600,Diesel,20,67.3,1.6,7995
13181,Vauxhall, Zafira Tourer,2017,Automatic,27477,Petrol,200,40.9,1.4,11275
13182,Volkswagen, Arteon,2019,Semi-Auto,9000,Petrol,145,47.1,2,26990
13183,Audi, Q8,2019,Automatic,5000,Diesel,145,33.6,3,56990
13184,BMW, Z4,2015,Manual,19109,Petrol,200,41.5,2,14191
13185,Ford, Tourneo Custom,2019,Manual,25587,Diesel,145,32.5,2,18995
13186,Mercedes, V Class,2018,Manual,26973,Diesel,145,46.3,2.1,19998
13187,Skoda, Rapid,2014,Semi-Auto,53286,Diesel,30,62.8,1.6,6995
13188,BMW, 6 Series,2016,Semi-Auto,30252,Diesel,200,49.6,3,22495
13189,Hyundai, I800,2019,Automatic,19266,Diesel,145,28,2.5,20995
13190,Mercedes, GL Class,2017,Automatic,18345,Diesel,145,67.3,2.1,19499
13191,Mercedes, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,28945
13192,Hyundai, IX35,2014,Manual,35000,Diesel,150,53.3,1.7,8490
13193,Ford, KA,2013,Manual,32900,Petrol,30,57.7,1.2,4495
13194,Skoda, Scala,2019,Manual,11,Petrol,145,49.6,1,16995
13195,Hyundai, IX20,2019,Automatic,2122,Petrol,145,34.5,1.6,14989
13196,Mercedes, CLS Class,2011,Automatic,54000,Diesel,200,46.3,3,12995
13197,Volkswagen, Scirocco,2017,Manual,11204,Petrol,150,52.3,1.4,13800
13198,BMW, M4,2016,Semi-Auto,34209,Petrol,300,34,3,29998
13199,Mercedes, SLK,2004,Automatic,86000,Petrol,325,28,3.5,5000
13200,Audi, A8,1997,Automatic,122000,Petrol,265,18.9,4.2,4650
13201,Volkswagen, Tiguan Allspace,2019,Semi-Auto,4814,Diesel,150,39.2,2,26998
13202,Ford, Galaxy,2016,Manual,32792,Diesel,125,56.5,2,14499
13203,Hyundai, IX20,2016,Manual,25969,Petrol,125,50.4,1.4,7970
13204,Hyundai, I40,2016,Manual,26775,Diesel,30,65.7,1.7,10498
13205,Hyundai, Getz,2007,Manual,57000,Petrol,125,51.4,1.1,1995
13206,Toyota, Prius,2009,Automatic,102415,Hybrid,0,70.6,1.8,6500
13207,Hyundai, Santa Fe,2019,Semi-Auto,4223,Diesel,145,39.8,2.2,31995
13208,BMW, M4,2018,Automatic,16000,Petrol,150,34,3,36440
13209,Ford, Edge,2017,Automatic,30255,Diesel,165,48.7,2,20500
13210,Mercedes, V Class,2019,Manual,35,Diesel,145,46.3,2.1,20950
13211,Volkswagen, Scirocco,2017,Manual,45193,Diesel,150,55.4,2,14000
13212,Volkswagen, Caravelle,2019,Semi-Auto,10000,Diesel,150,33.6,2,46950
13213,Vauxhall, Combo Life,2018,Manual,4541,Diesel,145,53.3,1.5,13990
13214,BMW, X4,2015,Automatic,54116,Diesel,205,47.9,3,20250
13215,Mercedes, CLS Class,2011,Automatic,28738,Diesel,200,46.3,3,13299
13216,Mercedes, CLS Class,2015,Automatic,50231,Diesel,125,56.5,2.1,16995
13217,Hyundai, I40,2018,Manual,17755,Diesel,145,67.3,1.7,11985
13218,BMW, X4,2016,Automatic,27580,Diesel,205,47.9,3,26000
13219,Toyota, Prius,2019,Automatic,2979,Hybrid,140,62.8,1.8,26990
13220,BMW, i8,2015,Automatic,48800,Other,0,134.5,1.5,37995
13221,Toyota, Hilux,2020,Manual,100,Diesel,260,2.8,2.4,23495
13222,Toyota, Prius,2017,Automatic,18136,Hybrid,0,85.6,1.8,20995
13223,Volkswagen, CC,2013,Manual,52000,Diesel,30,60.1,2,9995
13224,Skoda, Kamiq,2019,Semi-Auto,1001,Petrol,145,43.5,1.5,22950
13225,Mercedes, CLS Class,2019,Automatic,3335,Diesel,145,48.7,2.9,49950
13226,Volkswagen, Tiguan Allspace,2019,Semi-Auto,3500,Diesel,145,38.7,2,33290
13227,Ford, Grand C-MAX,2017,Manual,17813,Diesel,30,64.2,1.5,12498
13228,Audi, A8,2018,Semi-Auto,4440,Petrol,145,37.7,3,40990
13229,Toyota, Avensis,2014,Manual,28274,Diesel,30,62.8,2,10000
13230,Volkswagen, Scirocco,2017,Semi-Auto,14151,Diesel,145,53.3,2,17120
13231,Ford, Edge,2017,Manual,17399,Diesel,145,48.7,2,20498
13232,Hyundai, Santa Fe,2017,Semi-Auto,29249,Diesel,235,42.8,2.2,18350
13233,BMW, Z4,2019,Semi-Auto,8810,Petrol,145,37.2,2,33990
13234,Audi, Q8,2019,Automatic,5680,Diesel,145,33.6,3,49495
13235,BMW, X4,2019,Automatic,123,Petrol,145,26.9,3,47480
13236,BMW, X4,2019,Automatic,5789,Petrol,145,26.9,3,41850
13237,Volkswagen, CC,2014,Manual,11980,Diesel,125,58.9,2,12400
13238,Ford, Galaxy,2017,Manual,37881,Diesel,125,56.5,2,18999
13239,Hyundai, I40,2017,Manual,38472,Diesel,145,65.7,1.7,9999
13240,Hyundai, I800,2018,Automatic,30459,Diesel,145,31.7,2.5,15999
13241,Vauxhall, GTC,2017,Manual,26738,Petrol,150,47.1,1.4,11395
13242,BMW, X6,2016,Semi-Auto,24864,Diesel,205,47.1,3,29480
13243,Toyota, GT86,2019,Manual,8912,Petrol,145,33.2,2,25995
13244,Vauxhall, Antara,2013,Manual,38548,Diesel,235,44.1,2.2,6700
13245,BMW, Z4,2020,Semi-Auto,9,Petrol,145,38.7,2,31990
13246,Volkswagen, Beetle,2018,Manual,15490,Petrol,145,51.4,1.2,16995
13247,Skoda, Scala,2019,Manual,4451,Petrol,150,49.6,1,14990
13248,Volkswagen, Arteon,2019,Semi-Auto,5500,Diesel,145,50.4,2,27111
13249,Mercedes, V Class,2019,Automatic,18625,Diesel,145,48.7,2.1,20750
13250,Volkswagen, Caravelle,2019,Automatic,8997,Diesel,145,33.6,2,43999
13251,Ford, Grand C-MAX,2017,Manual,30788,Diesel,30,64.2,1.5,9990
13252,Skoda, Rapid,2018,Manual,21014,Petrol,145,62.8,1,9495
13253,Audi, A8,2018,Semi-Auto,7500,Diesel,145,50.4,3,37970
13254,Hyundai, I40,2019,Manual,30,Diesel,145,54.3,1.6,16000
13255,Mercedes, V Class,2017,Semi-Auto,41298,Diesel,205,45.6,2.2,29998
13256,BMW, X4,2019,Semi-Auto,7815,Petrol,145,26.9,3,45000
13257,Mercedes, V Class,2018,Automatic,12392,Diesel,145,45.6,2.1,32748
13258,Toyota, Land Cruiser,2019,Semi-Auto,8967,Diesel,150,30.1,2.8,45995
13259,Vauxhall, Combo Life,2019,Manual,10098,Diesel,145,53.3,1.5,13798
13260,Hyundai, I800,2019,Automatic,1477,Diesel,145,31.7,2.5,19998
13261,Toyota, Avensis,2016,Manual,29210,Petrol,145,47.1,1.8,11495
13262,Skoda, Yeti,2014,Manual,90000,Diesel,30,61.4,1.6,5995
13263,BMW, X6,2018,Semi-Auto,11637,Diesel,145,44.8,3,40092
13264,Mercedes, V Class,2018,Manual,21749,Diesel,145,46.3,2.1,18000
13265,Mercedes, S Class,2015,Semi-Auto,41472,Diesel,160,51.4,3,22995
13266,Ford, Galaxy,2016,Manual,17766,Diesel,125,56.5,2,18107
13267,Skoda, Kamiq,2019,Semi-Auto,2814,Petrol,145,43.5,1.5,20991
13268,BMW, 7 Series,2017,Semi-Auto,22879,Petrol,205,40.4,3,30998
13269,Toyota, Prius,2016,Automatic,14749,Hybrid,0,85.6,1.8,17861
13270,Mercedes, CLS Class,2013,Semi-Auto,60090,Diesel,200,46.3,3,11998
13271,Skoda, Scala,2019,Manual,2900,Petrol,145,49.6,1,14995
13272,Volkswagen, CC,2015,Semi-Auto,60717,Diesel,125,58.9,2,10110
13273,Hyundai, I800,2018,Automatic,34886,Diesel,145,28,2.5,14800
13274,Skoda, Yeti,2013,Manual,33000,Diesel,205,47.1,2,8990
13275,Vauxhall, GTC,2016,Manual,27742,Diesel,30,65.7,1.6,10000
13276,Mercedes, SLK,2016,Semi-Auto,16107,Diesel,30,70.6,2,17980
13277,Audi, A7,2019,Semi-Auto,4000,Diesel,145,38.7,3,40000
13278,Volkswagen, California,2019,Semi-Auto,8991,Diesel,260,33.2,2,56995
13279,Volkswagen, Arteon,2019,Semi-Auto,6500,Petrol,150,47.1,2,28750
13280,Ford, KA,2016,Manual,52576,Petrol,30,57.7,1.2,4990
13281,Ford, Grand Tourneo Connect,2017,Manual,19483,Diesel,30,64.2,1.5,13500
13282,Toyota, Avensis,2017,Manual,43980,Diesel,145,67.3,1.6,11341
13283,Skoda, Scala,2019,Manual,7156,Petrol,150,49.6,1,13999
13284,Toyota, Camry,2019,Automatic,4189,Hybrid,135,52.3,2.5,27550
13285,Toyota, GT86,2017,Manual,21000,Petrol,260,36.2,2,17102
13286,BMW, X4,2016,Semi-Auto,62862,Diesel,205,47.9,3,20998
13287,BMW, X6,2014,Automatic,35269,Diesel,300,38.2,3,18000
13288,BMW, Z3,1999,Manual,74282,Petrol,245,35.3,1.9,3995
13289,Mercedes, V Class,2018,Automatic,15232,Diesel,145,48.7,2.1,19750
13290,Mercedes, M Class,2009,Automatic,59000,Diesel,555,30.4,3,9990
13291,Toyota, Avensis,2018,Manual,18785,Diesel,145,67.3,1.6,12667
13292,Skoda, Yeti,2017,Manual,19025,Petrol,125,51.4,1.2,12495
13293,Audi, RS6,2015,Semi-Auto,41733,Petrol,330,29.4,4,41750
13294,Hyundai, I40,2017,Manual,17393,Diesel,145,65.7,1.7,11485
13295,BMW, M4,2018,Manual,9662,Petrol,145,31,3,36991
13296,BMW, X6,2019,Semi-Auto,4000,Petrol,145,26.4,3,63999
13297,Volkswagen, Caddy Maxi Life,2019,Semi-Auto,12961,Diesel,150,54.3,2,19795
13298,Mercedes, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,28945
13299,Volkswagen, Beetle,2014,Manual,61917,Petrol,165,46.3,1.2,10000
13300,Ford, Grand C-MAX,2018,Manual,10092,Petrol,145,47.9,1,12800
13301,Toyota, GT86,2019,Automatic,3348,Petrol,145,32.8,2,27060
13302,Volkswagen, Tiguan Allspace,2018,Semi-Auto,17434,Petrol,145,43.5,1.4,22950
13303,Vauxhall, Combo Life,2020,Manual,3218,Diesel,145,50.4,1.5,19500
13304,BMW, i3,2017,Automatic,20929,Hybrid,135,470.8,0,19948
13305,BMW, X6,2014,Automatic,68787,Diesel,305,37.7,3,16750
13306,Hyundai, IX35,2013,Manual,72205,Diesel,145,53.3,1.7,6990
13307,Toyota, Verso,2013,Semi-Auto,28294,Petrol,205,41.5,1.8,9790
13308,Mercedes, GLS Class,2019,Automatic,10721,Diesel,145,37.2,3,48502
13309,Volkswagen, Amarok,2015,Manual,45325,Diesel,260,35.3,2,15490
13310,Mercedes, S Class,2017,Semi-Auto,13112,Petrol,145,40.9,3,46980
13311,Volkswagen, CC,2016,Semi-Auto,24500,Diesel,125,58.9,2,12950
13312,Hyundai, I800,2018,Manual,36164,Diesel,145,28,2.5,15498
13313,BMW, X4,2019,Semi-Auto,2294,Diesel,150,40.9,3,36980
13314,Toyota, Verso,2017,Manual,16836,Diesel,30,62.8,1.6,13995
13315,Mercedes, X-CLASS,2019,Automatic,37,Diesel,260,35.8,2.3,28900
13316,Skoda, Rapid,2017,Manual,15000,Petrol,145,62.8,1,10495
13317,Mercedes, V Class,2019,Manual,100,Diesel,145,46.3,2.1,25000
13318,Hyundai, I40,2018,Manual,30734,Diesel,145,67.3,1.7,12295
13319,Audi, A7,2016,Automatic,55500,Petrol,325,29.7,4,43000
13320,Ford, Galaxy,2008,Manual,75988,Diesel,190,44.8,1.8,4550
13321,BMW, X4,2015,Manual,53197,Diesel,160,52.3,2,18390
13322,Toyota, Prius,2013,Automatic,56077,Hybrid,10,64.2,1.8,16500
13323,Ford, Galaxy,2017,Manual,18000,Petrol,145,43.5,1.5,19990
13324,Skoda, Yeti,2016,Manual,13383,Diesel,30,62.8,2,12450
13325,Hyundai, Santa Fe,2017,Semi-Auto,16686,Diesel,235,42.8,2.2,20999
13326,BMW, 7 Series,2019,Semi-Auto,5364,Diesel,145,44.1,3,49990
13327,Skoda, Kamiq,2020,Manual,1000,Petrol,145,47.1,1,20950
13328,Audi, A8,2018,Semi-Auto,10961,Diesel,145,48.7,3,36496
13329,Mercedes, V Class,2019,Automatic,5500,Diesel,145,45.6,2.1,36998
13330,Mercedes, X-CLASS,2018,Automatic,28415,Diesel,260,35.8,2.3,29869
13331,Ford, Grand C-MAX,2016,Manual,36489,Diesel,30,64.2,1.5,9820
13332,Toyota, Prius,2019,Automatic,3754,Hybrid,135,217.3,1.8,29995
13333,Vauxhall, GTC,2015,Manual,55891,Diesel,125,60.1,2,7980
13334,Hyundai, Santa Fe,2019,Automatic,10903,Diesel,145,39.2,2.2,32450
13335,Volkswagen, Caddy Maxi Life,2019,Automatic,4525,Diesel,145,46.3,2,18991
13336,Audi, Q8,2019,Automatic,4968,Diesel,145,33.6,3,50576
13337,Mercedes, M Class,2014,Semi-Auto,57573,Diesel,200,46.3,2.1,19194
13338,Mercedes, CLS Class,2016,Semi-Auto,29392,Diesel,165,51.4,3,21490
13339,Toyota, Prius,2019,Automatic,6201,Hybrid,135,64.2,1.8,24995
13340,Skoda, Kamiq,2020,Manual,1000,Petrol,145,47.9,1,17495
13341,BMW, M2,2020,Semi-Auto,101,Petrol,150,29.1,3,44995
13342,BMW, 6 Series,2013,Semi-Auto,54483,Diesel,160,51.4,3,16640
13343,Toyota, Land Cruiser,2020,Semi-Auto,3104,Diesel,145,30.1,2.8,52291
13344,Mercedes, CLS Class,2015,Semi-Auto,39858,Diesel,125,56.5,2.1,16498
13345,BMW, X4,2015,Automatic,26722,Diesel,205,47.9,3,21800
13346,Mercedes, V Class,2016,Automatic,48000,Diesel,235,44.8,2.2,30449
13347,Hyundai, IX20,2016,Manual,9442,Petrol,125,50.4,1.4,8995
13348,Skoda, Kamiq,2020,Semi-Auto,1000,Diesel,145,52.3,1.6,20999
13349,Volkswagen, CC,2015,Semi-Auto,21700,Diesel,125,56.5,2,17495
13350,Volkswagen, Shuttle,2018,Manual,21226,Diesel,145,47.1,2,19998
13351,Audi, A8,2015,Automatic,34899,Diesel,200,47.9,3,19100
13352,Hyundai, IX35,2013,Automatic,69652,Diesel,300,39.2,2,7490
13353,Ford, Galaxy,2016,Manual,37000,Diesel,125,56.5,2,17495
13354,Hyundai, IX20,2011,Automatic,38000,Petrol,200,43.6,1.6,6995
13355,Volkswagen, California,2019,Automatic,10501,Diesel,265,32.1,2,54999
13356,Mercedes, GL Class,2016,Automatic,35333,Diesel,30,64.2,2.1,16499
13357,Volkswagen, Arteon,2020,Automatic,7256,Petrol,145,47.1,2,25590
13358,Volkswagen, Arteon,2019,Automatic,5114,Diesel,145,37.7,2,28990
13359,Ford, Grand C-MAX,2016,Manual,26985,Petrol,30,54.3,1,10490
13360,Toyota, Verso,2016,Manual,19000,Petrol,205,41.5,1.6,10990
13361,BMW, i3,2014,Automatic,42479,Hybrid,0,470.8,0,15450
13362,Volkswagen, Scirocco,2017,Automatic,16614,Petrol,145,44.1,2,14999
13363,Volkswagen, Arteon,2019,Automatic,5000,Petrol,145,47.1,2,28900
13364,Hyundai, I40,2016,Manual,61554,Diesel,125,60.1,1.7,8770
13365,Volkswagen, Arteon,2019,Automatic,80,Petrol,145,40.4,1.5,25000
13366,Mercedes, GL Class,2018,Manual,24166,Petrol,145,48.7,1.6,18258
13367,Hyundai, Santa Fe,2010,Manual,72570,Diesel,260,41.5,2.2,6495
13368,Mercedes, GL Class,2017,Automatic,15309,Diesel,145,64.2,2.1,19299
13369,Ford, Galaxy,2016,Semi-Auto,17136,Diesel,145,52.3,2,19290
13370,Hyundai, I40,2016,Automatic,27712,Diesel,125,56.5,1.7,11400
13371,Hyundai, Santa Fe,2019,Automatic,100,Diesel,145,39.8,2.2,36995
13372,Volkswagen, Scirocco,2016,Manual,16000,Petrol,145,47.1,2,12990
13373,Volkswagen, Arteon,2019,Automatic,4596,Diesel,145,50.4,2,29450
13374,Mercedes, M Class,2014,Automatic,50974,Diesel,300,39.2,3,19495
13375,Audi, RS6,2020,Semi-Auto,1500,Petrol,150,22.1,4,109495
13376,Hyundai, IX35,2012,Manual,119050,Diesel,150,48.7,1.7,5000
13377,Audi, A7,2019,Semi-Auto,2999,Diesel,145,35.8,3,47990
13378,Mercedes, S Class,2019,Semi-Auto,1500,Diesel,145,52.3,3,60399
13379,Skoda, Yeti,2016,Semi-Auto,43737,Petrol,125,51.4,1.2,9360
13380,Ford, Edge,2019,Semi-Auto,1461,Diesel,145,37.2,2,32397
13381,Skoda, Kamiq,2019,Manual,997,Petrol,145,47.9,1,16985
13382,Volkswagen, Amarok,2019,Automatic,12500,Diesel,260,36.2,3,36990
13383,Ford, Grand C-MAX,2015,Manual,22304,Petrol,30,54.3,1,9100
13384,Volkswagen, Caddy Maxi Life,2016,Semi-Auto,20625,Diesel,145,54.3,2,16495
13385,Vauxhall, GTC,2015,Manual,32910,Petrol,260,36.2,2,13762
13386,Ford, Grand C-MAX,2016,Manual,54727,Diesel,30,64.2,1.5,8599
13387,Mercedes, SLK,2015,Automatic,36860,Diesel,145,56.5,2.1,14995
13388,Volkswagen, Arteon,2019,Manual,50,Diesel,145,52.3,2,24750
13389,Mercedes, GLS Class,2016,Automatic,30448,Diesel,300,37.2,3,41750
13390,Toyota, Prius,2017,Automatic,56178,Hybrid,140,94.1,1.8,16500
13391,Volkswagen, Scirocco,2015,Manual,23388,Diesel,20,55.4,2,12291
13392,Skoda, Yeti,2015,Manual,37256,Diesel,30,62.8,2,10200
13393,Ford, Tourneo Custom,2016,Manual,30010,Diesel,235,44.1,2,17998
13394,Ford, Tourneo Connect,2017,Manual,16310,Petrol,125,50.4,1,10998
13395,BMW, i3,2016,Automatic,59945,Hybrid,0,470.8,0,14900
13396,Skoda, Rapid,2018,Manual,11713,Petrol,150,61.4,1,8990
13397,BMW, Z4,2020,Semi-Auto,10,Petrol,145,37.2,2,33990
13398,Skoda, Yeti,2017,Semi-Auto,16888,Petrol,125,51.4,1.2,13990
13399,Ford, KA,2016,Manual,6160,Petrol,30,57.7,1.2,6451
13400,Toyota, Prius,2017,Automatic,23343,Hybrid,135,94.1,1.8,19750
13401,BMW, M4,2020,Semi-Auto,3000,Petrol,150,28.5,3,59999
13402,Skoda, Rapid,2017,Manual,20395,Petrol,150,57.7,1.2,8995
13403,Toyota, Avensis,2016,Manual,75710,Diesel,30,61.4,2,8799
13404,Toyota, Avensis,2017,Automatic,31774,Petrol,145,46.3,1.8,13295
13405,Volkswagen, Arteon,2019,Semi-Auto,6789,Diesel,145,50.4,2,29995
13406,Mercedes, CLS Class,2017,Automatic,9165,Diesel,150,51.4,3,26166
13407,Mercedes, V Class,2018,Manual,34483,Diesel,145,46.3,2.1,21996
13408,Mercedes, S Class,2018,Semi-Auto,1861,Petrol,145,40.9,3,57995
13409,Toyota, Avensis,2017,Manual,16355,Diesel,20,67.3,1.6,11995
13410,Mercedes, S Class,2018,Semi-Auto,12811,Diesel,145,52.3,3,43899
13411,BMW, 7 Series,2019,Semi-Auto,10135,Petrol,150,34.5,3,44980
13412,Volkswagen, Arteon,2019,Manual,7900,Diesel,145,52.3,2,24816
13413,Mercedes, M Class,2014,Automatic,70308,Diesel,200,44.8,2.1,16087
13414,Mercedes, V Class,2015,Automatic,99960,Diesel,200,45.6,2.1,19500
13415,Audi, A8,2019,Automatic,5000,Petrol,145,37.7,3,42989
13416,Hyundai, Santa Fe,2016,Semi-Auto,10278,Diesel,235,42.2,2.2,19990
13417,Skoda, Yeti,2011,Manual,96000,Petrol,205,41.5,1.4,4490
13418,Ford, Grand C-MAX,2015,Manual,38058,Diesel,125,60.1,1.6,8995
13419,BMW, M4,2019,Semi-Auto,25,Petrol,145,34,3,45898
13420,Mercedes, SLK,2015,Automatic,21680,Diesel,150,56.5,2.1,15599
13421,Hyundai, Santa Fe,2015,Semi-Auto,34203,Diesel,260,42.2,2.2,17000
13422,Hyundai, I40,2017,Manual,22336,Diesel,145,65.7,1.7,11698
13423,Mercedes, X-CLASS,2019,Automatic,9772,Diesel,260,35.8,2.3,25926
13424,Volkswagen, Tiguan Allspace,2019,Semi-Auto,6091,Diesel,145,44.1,2,32562
13425,Toyota, Verso,2016,Automatic,15030,Petrol,200,42.8,1.8,12970
13426,Volkswagen, Scirocco,2016,Automatic,20423,Diesel,30,57.6,2,12999
13427,Ford, KA,2019,Manual,10000,Petrol,145,47.9,0,9999
13428,Ford, KA,2013,Manual,22995,Petrol,30,57.7,1.2,4391
13429,Volkswagen, Caddy Maxi Life,2019,Semi-Auto,13507,Diesel,150,54.3,2,18495
13430,Volkswagen, Shuttle,2018,Manual,31824,Diesel,145,47.1,2,22750
13431,Mercedes, V Class,2019,Manual,5000,Diesel,145,46.3,2.1,24990
13432,Volkswagen, CC,2013,Manual,74000,Diesel,30,60.1,2,7990
